sku;catalog_desc;id_product;similar_desc;elastic_score;normalized_score
GU364UP31VFGMOB-624275;COLCHAO QUEEN MOLA ENSACADA GULDI FIRME 25X158X198 AZUL E BRANCO;63900244;CAMA BOX QUEEN COM COLCHAO MOLA ENSACADA GULDI MACIO BRANCO E AZUL;30.802359;62.05907732875474
GU364UP31VFGMOB-624275;COLCHAO QUEEN MOLA ENSACADA GULDI FIRME 25X158X198 AZUL E BRANCO;79729034;CAMA BOX KING COM COLCHAO MOLA ENSACADA MOLA ENSACADA GULDI MACIO BRANCO E AZUL;29.98646;60.4152441686564
GU364BE42XONMOB-556403;COLCHAO CASAL MOLA ENSACADA GULDI MACIO 25X138X188 AZUL E BRANCO;29889586;COLCHAO CASAL MOLA ENSACADA GULDI MACIO 25X138X188 AZUL E BRANCO;49.107407;100.0
GU364BE42XONMOB-556403;COLCHAO CASAL MOLA ENSACADA GULDI MACIO 25X138X188 AZUL E BRANCO;60392290;COLCHAO CASAL MOLA ENSACADA GULDI MACIO 25X138X188;47.569035;96.8673320503361
GU364BE42XONMOB-556403;COLCHAO CASAL MOLA ENSACADA GULDI MACIO 25X138X188 AZUL E BRANCO;30128450;COLCHAO CASAL MOLA ENSACADA GULDI FIRME 25X138X188 AZUL E BRANCO;42.247303;86.0304088138883
GU364BE42XONMOB-556403;COLCHAO CASAL MOLA ENSACADA GULDI MACIO 25X138X188 AZUL E BRANCO;28772989;COLCHAO QUEEN MOLA ENSACADA GULDI MACIO 25X158X198 AZUL E BRANCO;36.75206;74.84015598705915
GU364BE42XONMOB-556403;COLCHAO CASAL MOLA ENSACADA GULDI MACIO 25X138X188 AZUL E BRANCO;29010459;COLCHAO SOLTEIRO MOLA ENSACADA GULDI MACIO 25X88X188 AZUL E BRANCO;36.75206;74.84015598705915
GU364BE42XONMOB-556403;COLCHAO CASAL MOLA ENSACADA GULDI MACIO 25X138X188 AZUL E BRANCO;79729034;CAMA BOX KING COM COLCHAO MOLA ENSACADA MOLA ENSACADA GULDI MACIO BRANCO E AZUL;35.82975;72.96200754399432
GU364BE42XONMOB-556403;COLCHAO CASAL MOLA ENSACADA GULDI MACIO 25X138X188 AZUL E BRANCO;63900244;CAMA BOX QUEEN COM COLCHAO MOLA ENSACADA GULDI MACIO BRANCO E AZUL;33.81033;68.84975620887496
GU364BE42XONMOB-556403;COLCHAO CASAL MOLA ENSACADA GULDI MACIO 25X138X188 AZUL E BRANCO;45537870;COLCHAO QUEEN MOLA ENSACADA GULDI 25X158X198 BRANCO E AZUL;31.251505;63.63908605477785
GU364BE42XONMOB-556403;COLCHAO CASAL MOLA ENSACADA GULDI MACIO 25X138X188 AZUL E BRANCO;52013462;COLCHAO KING MOLA ENSACADA GULDI 25X193X203 BRANCO E AZUL;31.251505;63.63908605477785
GU364BE42XONMOB-556403;COLCHAO CASAL MOLA ENSACADA GULDI MACIO 25X138X188 AZUL E BRANCO;51581428;COLCHAO SOLTEIRO MOLA ENSACADA GULDI 25X88X188 BRANCO E AZUL;31.251505;63.63908605477785
MO895BE79GOIMOB-1147960;CAMA BOX COM COLCHAO QUEEN SIGMA MOLAS ENSACADAS 22X158X198 BRANCO E CINZA;103552213;CAMA BOX COM COLCHAO QUEEN SIGMA MOLAS ENSACADAS 22X158X198 BRANCO E CINZA;44.068848;100.0
MO895BE79GOIMOB-1147960;CAMA BOX COM COLCHAO QUEEN SIGMA MOLAS ENSACADAS 22X158X198 BRANCO E CINZA;103552214;CAMA BOX COM COLCHAO SOLTEIRO SIGMA MOLAS ENSACADAS 22X88X188 BRANCO E CINZA;30.690758;69.6427508157236
MO895BE79GOIMOB-1147960;CAMA BOX COM COLCHAO QUEEN SIGMA MOLAS ENSACADAS 22X158X198 BRANCO E CINZA;103311901;CAMA BOX COM COLCHAO SOLTEIRAO SIGMA MOLAS ENSACADAS 22X108X198 BRANCO E CINZA;30.690758;69.6427508157236
MO895BE79GOIMOB-1147960;CAMA BOX COM COLCHAO QUEEN SIGMA MOLAS ENSACADAS 22X158X198 BRANCO E CINZA;103507746;CAMA BOX COM COLCHAO CASAL SIGMA MOLAS ENSACADAS 22X138X188 BRANCO E CINZA;30.690758;69.6427508157236
MO895BE79GOIMOB-1147960;CAMA BOX COM COLCHAO QUEEN SIGMA MOLAS ENSACADAS 22X158X198 BRANCO E CINZA;69362386;COLCHAO QUEEN 158 PILLOW ANGEL BELLO BOX MOLAS ENSACADAS 22X158X198;28.096176;63.75518597627058
MO895BE79GOIMOB-1147960;CAMA BOX COM COLCHAO QUEEN SIGMA MOLAS ENSACADAS 22X158X198 BRANCO E CINZA;103741303;COLCHAO SOLTEIRO SIGMA MOLAS ENSACADAS 22X88X188 BRANCO E CINZA;27.696693;62.84868848852141
MO895BE79GOIMOB-1147960;CAMA BOX COM COLCHAO QUEEN SIGMA MOLAS ENSACADAS 22X158X198 BRANCO E CINZA;104173237;COLCHAO CASAL SIGMA MOLAS ENSACADAS 22X138X188 BRANCO E CINZA;27.696693;62.84868848852141
MO895BE79GOIMOB-1147960;CAMA BOX COM COLCHAO QUEEN SIGMA MOLAS ENSACADAS 22X158X198 BRANCO E CINZA;103557617;COLCHAO SOLTEIRAO SIGMA MOLAS ENSACADAS 22X108X198 BRANCO E CINZA;27.696693;62.84868848852141
MO895BE79GOIMOB-1147960;CAMA BOX COM COLCHAO QUEEN SIGMA MOLAS ENSACADAS 22X158X198 BRANCO E CINZA;108544342;COLCHAO SOLTEIRO SIGMA MOLAS ENSACADAS 22X78X188 BRANCO E CINZA;27.696693;62.84868848852141
MO895BE79GOIMOB-1147960;CAMA BOX COM COLCHAO QUEEN SIGMA MOLAS ENSACADAS 22X158X198 BRANCO E CINZA;46911565;CAMA BOX QUEEN PEGASUS COM COLCHAO QUEEN MOLAS ENSACADAS CINZA E BRANCA;25.496094;57.85514066535163
MO895BE82GOFMOB-1147957;CAMA BOX COM COLCHAO SOLTEIRO SIGMA MOLAS ENSACADAS 22X88X188 BRANCO E CINZA;103552214;CAMA BOX COM COLCHAO SOLTEIRO SIGMA MOLAS ENSACADAS 22X88X188 BRANCO E CINZA;42.705;100.0
MO895BE82GOFMOB-1147957;CAMA BOX COM COLCHAO SOLTEIRO SIGMA MOLAS ENSACADAS 22X88X188 BRANCO E CINZA;103741303;COLCHAO SOLTEIRO SIGMA MOLAS ENSACADAS 22X88X188 BRANCO E CINZA;41.350235;96.8276197166608
MO895BE82GOFMOB-1147957;CAMA BOX COM COLCHAO SOLTEIRO SIGMA MOLAS ENSACADAS 22X88X188 BRANCO E CINZA;108544342;COLCHAO SOLTEIRO SIGMA MOLAS ENSACADAS 22X78X188 BRANCO E CINZA;30.747412;71.99955977051869
MO895BE82GOFMOB-1147957;CAMA BOX COM COLCHAO SOLTEIRO SIGMA MOLAS ENSACADAS 22X88X188 BRANCO E CINZA;103552213;CAMA BOX COM COLCHAO QUEEN SIGMA MOLAS ENSACADAS 22X158X198 BRANCO E CINZA;30.690758;71.86689614799204
MO895BE82GOFMOB-1147957;CAMA BOX COM COLCHAO SOLTEIRO SIGMA MOLAS ENSACADAS 22X88X188 BRANCO E CINZA;103311901;CAMA BOX COM COLCHAO SOLTEIRAO SIGMA MOLAS ENSACADAS 22X108X198 BRANCO E CINZA;30.690758;71.86689614799204
MO895BE82GOFMOB-1147957;CAMA BOX COM COLCHAO SOLTEIRO SIGMA MOLAS ENSACADAS 22X88X188 BRANCO E CINZA;103507746;CAMA BOX COM COLCHAO CASAL SIGMA MOLAS ENSACADAS 22X138X188 BRANCO E CINZA;30.690758;71.86689614799204
MO895BE82GOFMOB-1147957;CAMA BOX COM COLCHAO SOLTEIRO SIGMA MOLAS ENSACADAS 22X88X188 BRANCO E CINZA;104173237;COLCHAO CASAL SIGMA MOLAS ENSACADAS 22X138X188 BRANCO E CINZA;27.696693;64.85585528626625
MO895BE82GOFMOB-1147957;CAMA BOX COM COLCHAO SOLTEIRO SIGMA MOLAS ENSACADAS 22X88X188 BRANCO E CINZA;103557617;COLCHAO SOLTEIRAO SIGMA MOLAS ENSACADAS 22X108X198 BRANCO E CINZA;27.696693;64.85585528626625
MO895BE82GOFMOB-1147957;CAMA BOX COM COLCHAO SOLTEIRO SIGMA MOLAS ENSACADAS 22X88X188 BRANCO E CINZA;130879811;COLCHAO HERVAL SOLTEIRO MOLAS ENSACADAS IDEA 22X88X188;27.281128;63.8827490926121
MO895BE82GOFMOB-1147957;CAMA BOX COM COLCHAO SOLTEIRO SIGMA MOLAS ENSACADAS 22X88X188 BRANCO E CINZA;114541180;COLCHAO SOLTEIRO HERVAL PARMA 22X88X188 MOLAS ENSACADAS;27.281128;63.8827490926121
GU364BE41XOOMOB-556404;COLCHAO QUEEN MOLA ENSACADA GULDI MACIO 25X158X198 AZUL E BRANCO;28772989;COLCHAO QUEEN MOLA ENSACADA GULDI MACIO 25X158X198 AZUL E BRANCO;50.600075;100.0
GU364BE41XOOMOB-556404;COLCHAO QUEEN MOLA ENSACADA GULDI MACIO 25X158X198 AZUL E BRANCO;45537870;COLCHAO QUEEN MOLA ENSACADA GULDI 25X158X198 BRANCO E AZUL;45.72935;90.37407553249675
GU364BE41XOOMOB-556404;COLCHAO QUEEN MOLA ENSACADA GULDI MACIO 25X158X198 AZUL E BRANCO;29635753;COLCHAO QUEEN MOLA ENSACADA GULDI FIRME 25X158X198 AZUL E BRANCO;43.73997;86.44250033226236
GU364BE41XOOMOB-556404;COLCHAO QUEEN MOLA ENSACADA GULDI MACIO 25X158X198 AZUL E BRANCO;63900244;CAMA BOX QUEEN COM COLCHAO MOLA ENSACADA GULDI MACIO BRANCO E AZUL;37.11336;73.34645254972449
GU364BE41XOOMOB-556404;COLCHAO QUEEN MOLA ENSACADA GULDI MACIO 25X158X198 AZUL E BRANCO;29889586;COLCHAO CASAL MOLA ENSACADA GULDI MACIO 25X138X188 AZUL E BRANCO;36.75206;72.63242198751682
GU364BE41XOOMOB-556404;COLCHAO QUEEN MOLA ENSACADA GULDI MACIO 25X158X198 AZUL E BRANCO;29010459;COLCHAO SOLTEIRO MOLA ENSACADA GULDI MACIO 25X88X188 AZUL E BRANCO;36.75206;72.63242198751682
GU364BE41XOOMOB-556404;COLCHAO QUEEN MOLA ENSACADA GULDI MACIO 25X158X198 AZUL E BRANCO;79729034;CAMA BOX KING COM COLCHAO MOLA ENSACADA MOLA ENSACADA GULDI MACIO BRANCO E AZUL;35.82975;70.80967765363984
GU364BE41XOOMOB-556404;COLCHAO QUEEN MOLA ENSACADA GULDI MACIO 25X158X198 AZUL E BRANCO;60392290;COLCHAO CASAL MOLA ENSACADA GULDI MACIO 25X138X188;33.359154;65.92708410017178
GU364BE41XOOMOB-556404;COLCHAO QUEEN MOLA ENSACADA GULDI MACIO 25X158X198 AZUL E BRANCO;52013462;COLCHAO KING MOLA ENSACADA GULDI 25X193X203 BRANCO E AZUL;31.251505;61.76177604479835
GU364BE41XOOMOB-556404;COLCHAO QUEEN MOLA ENSACADA GULDI MACIO 25X158X198 AZUL E BRANCO;51581428;COLCHAO SOLTEIRO MOLA ENSACADA GULDI 25X88X188 BRANCO E AZUL;31.251505;61.76177604479835
MO173CH97OTQMOB-480480;CADEIRA DE ESCRITORIO PRESIDENTE GIRATORIA COM RELAX FINLAND PRETA;80626177;CADEIRA DE ESCRITORIO PRESIDENTE GIRATORIA COM RELAX FINLAND PRETA;42.41565;100.0
MO173CH97OTQMOB-480480;CADEIRA DE ESCRITORIO PRESIDENTE GIRATORIA COM RELAX FINLAND PRETA;124474011;CADEIRA DE ESCRITORIO PRESIDENTE GIRATORIA COM RELAX FINLAND PRETA PRETO;40.570423;95.64965525696293
MO173CH97OTQMOB-480480;CADEIRA DE ESCRITORIO PRESIDENTE GIRATORIA COM RELAX FINLAND PRETA;80732009;CADEIRA DE ESCRITORIO PRESIDENTE GIRATORIA COM RELAX FINLAND BRANCA;38.639458;91.09717285954594
MO173CH97OTQMOB-480480;CADEIRA DE ESCRITORIO PRESIDENTE GIRATORIA COM RELAX FINLAND PRETA;30537620;CADEIRA DE ESCRITORIO PRESIDENTE GIRATORIA FINLAND PRETA;37.33016;88.01034523813733
MO173CH97OTQMOB-480480;CADEIRA DE ESCRITORIO PRESIDENTE GIRATORIA COM RELAX FINLAND PRETA;123430439;CADEIRA DE ESCRITORIO PRESIDENTE GIRATORIA COM RELAX FINLAND BRANCA BRANCO;36.958508;87.13413091630095
MO173CH97OTQMOB-480480;CADEIRA DE ESCRITORIO PRESIDENTE GIRATORIA COM RELAX FINLAND PRETA;28008390;CADEIRA ESCRITORIO PRESIDENTE GIRATORIA COM RELAX PRETA;32.67742;77.04095068683374
MO173CH97OTQMOB-480480;CADEIRA DE ESCRITORIO PRESIDENTE GIRATORIA COM RELAX FINLAND PRETA;60494900;CADEIRA DE ESCRITORIO PRESIDENTE FINLAND;31.03626;73.17171845769191
MO173CH97OTQMOB-480480;CADEIRA DE ESCRITORIO PRESIDENTE GIRATORIA COM RELAX FINLAND PRETA;81361031;CADEIRA DE ESCRITORIO PRESIDENTE GIRATORIA COM RELAX CLARK PRETA;30.965887;73.00580564013518
MO173CH97OTQMOB-480480;CADEIRA DE ESCRITORIO PRESIDENTE GIRATORIA COM RELAX FINLAND PRETA;85902189;CADEIRA DE ESCRITORIO PRESIDENTE GIRATORIA COM RELAX PEROLA PRETA;30.965887;73.00580564013518
MO173CH97OTQMOB-480480;CADEIRA DE ESCRITORIO PRESIDENTE GIRATORIA COM RELAX FINLAND PRETA;85200519;CADEIRA DE ESCRITORIO PRESIDENTE GIRATORIA COM RELAX PRISMA PRETA;30.965887;73.00580564013518
RU994CL40LXRMOB-566104;GUARDA ROUPA CASAL LUCCA PREMIUM 6 PT IMBUIA;27257392;GUARDA ROUPA CASAL LUCCA PREMIUM 6 PT IMBUIA;38.474773;100.0
RU994CL40LXRMOB-566104;GUARDA ROUPA CASAL LUCCA PREMIUM 6 PT IMBUIA;73959441;GUARDA ROUPA CASAL MALIBU 6 PT 2 GV IMBUIA;24.020473;62.43174716066551
RU994CL40LXRMOB-566104;GUARDA ROUPA CASAL LUCCA PREMIUM 6 PT IMBUIA;131154133;GUARDA ROUPA CASAL 6 PORTAS E 6 GAVETAS LUCCA PREMIUM NATURALE RUFATO;23.165863;60.21052547860387
RU994CL40LXRMOB-566104;GUARDA ROUPA CASAL LUCCA PREMIUM 6 PT IMBUIA;12037287;GUARDA ROUPA CASAL MALIBU 6 PT IMBUIA E OFF WHITE;22.975502;59.71575712740397
RU994CL40LXRMOB-566104;GUARDA ROUPA CASAL LUCCA PREMIUM 6 PT IMBUIA;23570075;GUARDA ROUPA CASAL MACEIO 6 PT IMBUIA E OFF WHITE;22.975502;59.71575712740397
RU994CL40LXRMOB-566104;GUARDA ROUPA CASAL LUCCA PREMIUM 6 PT IMBUIA;81159640;GUARDA ROUPA CASAL MALIBU 6 PT 2 GV IMBUIA E GRAFITE;22.017656;57.226214174155096
RU994CL40LXRMOB-566104;GUARDA ROUPA CASAL LUCCA PREMIUM 6 PT IMBUIA;60215957;GUARDA ROUPA CASAL MALIBU 6 PT;21.791273;56.6378208391249
RU994CL40LXRMOB-566104;GUARDA ROUPA CASAL LUCCA PREMIUM 6 PT IMBUIA;74558959;GUARDA ROUPA CASAL MALIBU 4 PT 2 GV IMBUIA;20.672808;53.73081213500597
RU994CL40LXRMOB-566104;GUARDA ROUPA CASAL LUCCA PREMIUM 6 PT IMBUIA;61252181;GUARDA ROUPA CASAL IMPERIO 4 PT 3 GV IMBUIA;20.672808;53.73081213500597
RU994CL40LXRMOB-566104;GUARDA ROUPA CASAL LUCCA PREMIUM 6 PT IMBUIA;123439660;GUARDA ROUPA CASAL MONARCA 6 PT 6 GV CAMARU;20.073917;52.174231151409266
MO173UP62GLDMOB-1147877;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA;103172806;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA;38.69196;100.0
MO173UP62GLDMOB-1147877;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA;103139067;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CRU;35.502346;91.756390733372
MO173UP62GLDMOB-1147877;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA;103490918;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO GRAFITE;35.502346;91.756390733372
MO173UP62GLDMOB-1147877;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA;104499564;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO BEGE;35.502346;91.756390733372
MO173UP62GLDMOB-1147877;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA;104206276;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN VELUDO MARROM;31.462326;81.31489332667562
MO173UP62GLDMOB-1147877;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA;107962407;SOFA 3 LUGARES RETRATIL E RECLINAVEL NICOLAS LINHO CINZA;27.367308;70.7312526943582
MO173UP62GLDMOB-1147877;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA;110140625;SOFA 3 LUGARES RETRATIL E RECLINAVEL PASCAL LINHO CINZA;27.367308;70.7312526943582
MO173UP62GLDMOB-1147877;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA;107939331;SOFA 3 LUGARES RETRATIL E RECLINAVEL RAUL LINHO CINZA;27.367308;70.7312526943582
MO173UP62GLDMOB-1147877;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA;124354840;SOFA RETRATIL E RECLINAVEL 3 LUGARES PETRA CINZA;24.43881;63.16250197715494
MO173UP62GLDMOB-1147877;SOFA 3 LUGARES RETRATIL E RECLINAVEL LUPIN LINHO CINZA;106692622;SOFA 3 LUGARES RETRATIL E RECLINAVEL RAUL LINHO CRU;24.177692;62.48763825869767
GU364MA53ECGMOB-1007583;COLCHAO CASAL GULDI DUPLO PLUS D28 16X138X188 BRANCO E AZUL;84372840;COLCHAO CASAL GULDI DUPLO PLUS D28 16X138X188 BRANCO E AZUL;48.10798;100.0
GU364MA53ECGMOB-1007583;COLCHAO CASAL GULDI DUPLO PLUS D28 16X138X188 BRANCO E AZUL;88762741;COLCHAO SOLTEIRO GULDI DUPLO PLUS D28 16X88X188 BRANCO E AZUL;33.81713;70.2942214576459
GU364MA53ECGMOB-1007583;COLCHAO CASAL GULDI DUPLO PLUS D28 16X138X188 BRANCO E AZUL;88963919;COLCHAO SOLTEIRO GULDI DUPLO PLUS D28 16X78X188 BRANCO E AZUL;33.81713;70.2942214576459
GU364MA53ECGMOB-1007583;COLCHAO CASAL GULDI DUPLO PLUS D28 16X138X188 BRANCO E AZUL;91020146;COLCHAO SOLTEIRO KING GULDI DUPLO PLUS D28 16X96X203 BRANCO E AZUL;32.407303;67.36367438416661
GU364MA53ECGMOB-1007583;COLCHAO CASAL GULDI DUPLO PLUS D28 16X138X188 BRANCO E AZUL;101228390;COLCHAO CASAL D28 16X138X188;30.705008;63.82518659066542
GU364MA53ECGMOB-1007583;COLCHAO CASAL GULDI DUPLO PLUS D28 16X138X188 BRANCO E AZUL;108219542;COLCHAO QUEEN GULDI DUPLO D28 COM 2 TRAVESSEIROS GULDI SOFT NASA BRANCO;24.839497;51.63279979745564
GU364MA53ECGMOB-1007583;COLCHAO CASAL GULDI DUPLO PLUS D28 16X138X188 BRANCO E AZUL;30128450;COLCHAO CASAL MOLA ENSACADA GULDI FIRME 25X138X188 AZUL E BRANCO;20.945112;43.53770829704345
GU364MA53ECGMOB-1007583;COLCHAO CASAL GULDI DUPLO PLUS D28 16X138X188 BRANCO E AZUL;29889586;COLCHAO CASAL MOLA ENSACADA GULDI MACIO 25X138X188 AZUL E BRANCO;20.945112;43.53770829704345
GU364MA53ECGMOB-1007583;COLCHAO CASAL GULDI DUPLO PLUS D28 16X138X188 BRANCO E AZUL;105915199;GULDI DUPLO;20.090828;41.761944691920135
GU364MA53ECGMOB-1007583;COLCHAO CASAL GULDI DUPLO PLUS D28 16X138X188 BRANCO E AZUL;45537870;COLCHAO QUEEN MOLA ENSACADA GULDI 25X158X198 BRANCO E AZUL;19.168499;39.84473885621471
PR386RA17LHUMOB-753139;ESTANTE DIJON 1 PT 2 GV FREIJO E PRETA 145 CM;36788816;ESTANTE DIJON 1 PT 2 GV FREIJO E PRETA;42.220306;100.0
PR386RA17LHUMOB-753139;ESTANTE DIJON 1 PT 2 GV FREIJO E PRETA 145 CM;37998473;ESTANTE DIJON 2 PT 2 GV FREIJO E PRETA;40.04185;94.84026477685879
PR386RA17LHUMOB-753139;ESTANTE DIJON 1 PT 2 GV FREIJO E PRETA 145 CM;54368818;ESTANTE DIJON 2 PT 2 GV FREIJO E PRETA 216 CM;39.596752;93.7860374579
PR386RA17LHUMOB-753139;ESTANTE DIJON 1 PT 2 GV FREIJO E PRETA 145 CM;57228716;ESTANTE DIJON 2 GV FREIJO E PRETA 74 CM;35.668602;84.4821020482419
