sku;catalog_desc;id_product;similar_desc;elastic_score;normalize_score;preco_medio;categoria;marca;cor;atributo_1;atributo_2;atributo_3;atributo_4;atributo_5;atributo_6
DE626CL43PXWMOB-790590;GUARDA-ROUPA CASAL BELGA 2 PT 3 GV GRAFITO E AMENDOLA;73033140;GUARDA ROUPA CASAL BELGA E COMODA ATRIA AMENDOLA GRAFITO DEMARTEZ;25.201712;64.33120765468946;1691.66;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;GRAFITE;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
DE626CL88UNVMOB-983910;GUARDA-ROUPA CASAL COM 2 ESPELHOS ATTORE 4 PT 3 GV AMENDOLA E GRAFITO;84825443;GUARDA ROUPA CASAL COM 2 ESPELHOS ATTORE 4 PT 3 GV AMENDOLA E GRAFITO;40.312996;100.0;1780.62;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;AMENDOLA E GRAFITE;NAO INFORMADO;3;4;SIM;NAO INFORMADO;NAO INFORMADO
DE626CL88UNVMOB-983910;GUARDA-ROUPA CASAL COM 2 ESPELHOS ATTORE 4 PT 3 GV AMENDOLA E GRAFITO;81675675;GUARDA ROUPA CASAL COM 2 ESPELHOS ATRICE 6 PT 6 GV AMENDOLA E GRAFITO;29.586954;73.3930913991111;1941.44;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;AMENDOLA E GRAFITE;NAO INFORMADO;6;2;SIM;NAO INFORMADO;NAO INFORMADO
DE626CL88UNVMOB-983910;GUARDA-ROUPA CASAL COM 2 ESPELHOS ATTORE 4 PT 3 GV AMENDOLA E GRAFITO;71921112;GUARDA ROUPA CASAL COM ESPELHO BELGA FLEX 2 PT 3 GV AMENDOLA E GRAFITO;28.307438;70.21913727275442;1451.72;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;AMENDOLA E GRAFITE;NAO INFORMADO;3;2;SIM;NAO INFORMADO;NAO INFORMADO
DE626CL88UNVMOB-983910;GUARDA-ROUPA CASAL COM 2 ESPELHOS ATTORE 4 PT 3 GV AMENDOLA E GRAFITO;59605276;GUARDA ROUPA CASAL BELGA 2 PT 3 GV GRAFITO E AMENDOLA;28.26181;70.10595292892646;1705.61;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;GRAFITE E AMENDOLA;NAO INFORMADO;3;2;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
DE626CL88UNVMOB-983910;GUARDA-ROUPA CASAL COM 2 ESPELHOS ATTORE 4 PT 3 GV AMENDOLA E GRAFITO;61403592;GUARDA ROUPA CASAL ATTORE 4 PORTAS AMENDOLA GRAFITO DEMARTEZ;28.106905;69.7216971916451;1368.33;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;DEMARTEZ;GRAFITE;NAO INFORMADO;NAO INFORMADO;4;NAO INFORMADO;AMENDOLA;NAO INFORMADO
DE626CL88UNVMOB-983910;GUARDA-ROUPA CASAL COM 2 ESPELHOS ATTORE 4 PT 3 GV AMENDOLA E GRAFITO;86173677;GUARDA ROUPA CASAL ATTORE 4 PORTAS 2 PORTAS EM ESPELHO AMENDOLA GRAFITO DEMARTEZ;28.081982;69.65987345619264;1334.87;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;DEMARTEZ;GRAFITE;NAO INFORMADO;NAO INFORMADO;4;SIM;AMENDOLA;NAO INFORMADO
DE626CL88UNVMOB-983910;GUARDA-ROUPA CASAL COM 2 ESPELHOS ATTORE 4 PT 3 GV AMENDOLA E GRAFITO;93360364;GUARDA ROUPA CASAL ATTORE 4 PORTAS 2 PORTAS EM ESPELHO AMENDOLA GRAFITO COM PES DEMARTEZ;27.746742;68.82828058723297;1690.85;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;GRAFITE;NAO INFORMADO;NAO INFORMADO;4;SIM;AMENDOLA;SIM
DE626CL88UNVMOB-983910;GUARDA-ROUPA CASAL COM 2 ESPELHOS ATTORE 4 PT 3 GV AMENDOLA E GRAFITO;123367510;GUARDA ROUPA CASAL ATTORE 4 PORTAS 2 ESPELHOS AMENDOA;27.586082;68.42974905660697;2047.79;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;AMENDOA;NAO INFORMADO;NAO INFORMADO;4;SIM;NAO INFORMADO;NAO INFORMADO
DE626CL88UNVMOB-983910;GUARDA-ROUPA CASAL COM 2 ESPELHOS ATTORE 4 PT 3 GV AMENDOLA E GRAFITO;61532857;GUARDA ROUPA CASAL ATTORE 4 PT 3 GV AMENDOLA TOUCH;27.025517;67.03921732832757;1445.55;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;4;3;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
DE626CL88UNVMOB-983910;GUARDA-ROUPA CASAL COM 2 ESPELHOS ATTORE 4 PT 3 GV AMENDOLA E GRAFITO;80471586;GUARDA ROUPA SOLTEIRO 4 PORTAS COM 2 PORTAS COM ESPELHOS ATTORE DEMARTEZ;25.902641;64.25382276226753;1390.51;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;4;SIM;NAO INFORMADO;NAO INFORMADO
EV166CL63DFSMOB-1024481;GUARDA-ROUPA CASAL COM ESPELHO CAPELINHA 4 PT 2 GV BRANCO;86337413;GUARDA ROUPA CASAL COM ESPELHO CAPELINHA 4 PT 2 GV BRANCO;32.661373;100.0;601.29;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;BRANCO;NAO INFORMADO;4;NAO INFORMADO;SIM;NAO INFORMADO;NAO INFORMADO
EV166CL63DFSMOB-1024481;GUARDA-ROUPA CASAL COM ESPELHO CAPELINHA 4 PT 2 GV BRANCO;114300274;GUARDA ROUPA SOLTEIRO COM ESPELHO CAPELINHA 2 PT 2 GV BRANCO;31.8292;97.45211874589597;593.86;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;BRANCO;NAO INFORMADO;2;2;SIM;NAO INFORMADO;NAO INFORMADO
EV166CL63DFSMOB-1024481;GUARDA-ROUPA CASAL COM ESPELHO CAPELINHA 4 PT 2 GV BRANCO;110206377;GUARDA ROUPA SOLTEIRO COM ESPELHO CAPELINHA 2 PT 2 GV PRETO;28.319778;86.707248957354;495.57;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;PRETO;NAO INFORMADO;2;2;SIM;NAO INFORMADO;NAO INFORMADO
EV166CL63DFSMOB-1024481;GUARDA-ROUPA CASAL COM ESPELHO CAPELINHA 4 PT 2 GV BRANCO;76078696;GUARDA ROUPA SOLTEIRO COM ESPELHO LORD 4 PT 2 GV BRANCO E ROSA;27.09968;82.97164972213508;507.55;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;BRANCO E ROSA;NAO INFORMADO;2;4;SIM;NAO INFORMADO;NAO INFORMADO
EV166CL63DFSMOB-1024481;GUARDA-ROUPA CASAL COM ESPELHO CAPELINHA 4 PT 2 GV BRANCO;74112051;GUARDA ROUPA CASAL COM ESPELHO KARINA 2 PT 2 GV BRANCO;26.723482;81.8198365390212;656.92;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;BRANCO;NAO INFORMADO;2;2;SIM;NAO INFORMADO;NAO INFORMADO
EV166CL63DFSMOB-1024481;GUARDA-ROUPA CASAL COM ESPELHO CAPELINHA 4 PT 2 GV BRANCO;104809344;GUARDA ROUPA CASAL COM ESPELHO GRECIA 2 PT 4 GV BRANCO;26.395494;80.81562890819073;808.85;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;BRANCO;NAO INFORMADO;4;2;SIM;NAO INFORMADO;NAO INFORMADO
EV166CL63DFSMOB-1024481;GUARDA-ROUPA CASAL COM ESPELHO CAPELINHA 4 PT 2 GV BRANCO;102462016;GUARDA ROUPA SOLTEIRO COM ESPELHO CALI 2 PT 2 GV BRANCO;25.56332;78.26774459236604;646.07;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;BRANCO;NAO INFORMADO;2;2;SIM;NAO INFORMADO;NAO INFORMADO
EV166CL63DFSMOB-1024481;GUARDA-ROUPA CASAL COM ESPELHO CAPELINHA 4 PT 2 GV BRANCO;93005132;GUARDA ROUPA SOLTEIRO COM ESPELHO AYLA 2 PT 2 GV BRANCO;25.56332;78.26774459236604;626.27;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;BRANCO;NAO INFORMADO;2;2;SIM;NAO INFORMADO;NAO INFORMADO
EV166CL63DFSMOB-1024481;GUARDA-ROUPA CASAL COM ESPELHO CAPELINHA 4 PT 2 GV BRANCO;37044824;GUARDA ROUPA CASAL COM ESPELHO RESIDENCE I 3 PT 2 GV BRANCO;25.483437;78.02316516210142;1012.71;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;BRANCO;NAO INFORMADO;2;3;SIM;NAO INFORMADO;NAO INFORMADO
EV166CL63DFSMOB-1024481;GUARDA-ROUPA CASAL COM ESPELHO CAPELINHA 4 PT 2 GV BRANCO;82701155;GUARDA ROUPA SOLTEIRO COM ESPELHO LORD 4 PT 2 GV AMENDOLA;25.346972;77.60534745431555;588.64;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;2;4;SIM;NAO INFORMADO;NAO INFORMADO
RU994CL40LXRMOB-566104;GUARDA-ROUPA CASAL LUCCA PREMIUM 6 PT IMBUIA;27257392;GUARDA ROUPA CASAL LUCCA PREMIUM 6 PT IMBUIA;33.756344;100.0;1983.97;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;6;NAO INFORMADO;IMBUIA;NAO INFORMADO
RU994CL40LXRMOB-566104;GUARDA-ROUPA CASAL LUCCA PREMIUM 6 PT IMBUIA;131154133;GUARDA ROUPA CASAL 6 PORTAS E 6 GAVETAS LUCCA PREMIUM NATURALE RUFATO;26.217941;77.6681888299278;2455.34;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;LUCCA PREMIUM;NAO INFORMADO;NAO INFORMADO;6;6;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
RU994CL40LXRMOB-566104;GUARDA-ROUPA CASAL LUCCA PREMIUM 6 PT IMBUIA;128188470;GUARDA ROUPA CASAL ERCOLE 6 PT IMBUIA;22.813253;67.5821202675266;2135.75;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;6;NAO INFORMADO;NAO INFORMADO;IMBUIA;NAO INFORMADO
RU994CL40LXRMOB-566104;GUARDA-ROUPA CASAL LUCCA PREMIUM 6 PT IMBUIA;94005330;GUARDA ROUPA CASAL LAJEDO 6 PT IMBUIA E OFF WHITE;21.07536;62.43377541122344;1841.04;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;OFF WHITE;NAO INFORMADO;6;NAO INFORMADO;NAO INFORMADO;IMBUIA;NAO INFORMADO
RU994CL40LXRMOB-566104;GUARDA-ROUPA CASAL LUCCA PREMIUM 6 PT IMBUIA;109842495;GUARDA ROUPA CASAL 6 PORTAS 6 GAVETAS ORION PREMIUM;20.523804;60.79984254219;2202.59;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;6;6;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
RU994CL40LXRMOB-566104;GUARDA-ROUPA CASAL LUCCA PREMIUM 6 PT IMBUIA;114507258;GUARDA ROUPA CASAL 6 PORTAS 6 GAVETAS ORION PREMIUM CINAMOMO;20.139324;59.66085663779229;2111.1;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;ORION PREMIUM;CINAMOMO;NAO INFORMADO;6;6;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
RU994CL40LXRMOB-566104;GUARDA-ROUPA CASAL LUCCA PREMIUM 6 PT IMBUIA;113753766;GUARDA ROUPA CASAL 6 PORTAS 6 GAVETAS ORION PREMIUM BRANCO;20.139324;59.66085663779229;1819.34;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;BRANCO;NAO INFORMADO;6;6;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
RU994CL40LXRMOB-566104;GUARDA-ROUPA CASAL LUCCA PREMIUM 6 PT IMBUIA;112629592;GUARDA ROUPA CASAL HERA 6 PT 6 GV CINAMOMO;19.566818;57.964861360578624;1977.08;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;CINAMOMO;NAO INFORMADO;6;6;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
RU994CL40LXRMOB-566104;GUARDA-ROUPA CASAL LUCCA PREMIUM 6 PT IMBUIA;103749018;GUARDA ROUPA CASAL BARCELONA 6 PT 6 GV CINAMOMO;19.566818;57.964861360578624;1803.94;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;CINAMOMO;NAO INFORMADO;6;6;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
RU994CL40LXRMOB-566104;GUARDA-ROUPA CASAL LUCCA PREMIUM 6 PT IMBUIA;115410715;GUARDA ROUPA CASAL SEVILHA 6 PT 6 GV BRANCO;19.566818;57.964861360578624;1996.77;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;BRANCO;NAO INFORMADO;6;6;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
RU994CL96WDVMOB-555451;GUARDA-ROUPA CASAL MALIBU 6 PT IMBUIA E OFF WHITE;94005330;GUARDA ROUPA CASAL LAJEDO 6 PT IMBUIA E OFF WHITE;29.866325;100.0;1841.04;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;OFF WHITE;NAO INFORMADO;6;NAO INFORMADO;NAO INFORMADO;IMBUIA;NAO INFORMADO
RU994CL96WDVMOB-555451;GUARDA-ROUPA CASAL MALIBU 6 PT IMBUIA E OFF WHITE;68686196;GUARDA ROUPA CASAL 6 PORTAS 2 GAVETAS MORELLA IMBUIA E OFF WHITE;29.379946;98.37148025409888;870.02;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;OFF WHITE;NAO INFORMADO;2;6;NAO INFORMADO;MORELLA IMBUIA;NAO INFORMADO
RU994CL96WDVMOB-555451;GUARDA-ROUPA CASAL MALIBU 6 PT IMBUIA E OFF WHITE;127913194;GUARDA ROUPA CASAL YORK 6 PT 2 GV OFF WHITE;27.417627;91.80114058224437;1105.27;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;OFF WHITE;NAO INFORMADO;2;6;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
RU994CL96WDVMOB-555451;GUARDA-ROUPA CASAL MALIBU 6 PT IMBUIA E OFF WHITE;128672579;GUARDA ROUPA 6 PORTAS 4 GAVETAS NEW MALIBU ESPRESSO MOVEIS IMBUIA OFF WHITE;27.28939;91.37177071501097;808.26;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;ESPRESSO;NAO INFORMADO;4;6;NAO INFORMADO;MOVEIS IMBUIA;NAO INFORMADO
RU994CL96WDVMOB-555451;GUARDA-ROUPA CASAL MALIBU 6 PT IMBUIA E OFF WHITE;47825060;GUARDA ROUPA RUFATO BAHIA 6 PORTAS IMBUIA OFF WHITE;26.919958;90.13481906461543;895.6;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;OFF WHITE;NAO INFORMADO;NAO INFORMADO;6;NAO INFORMADO;IMBUIA;NAO INFORMADO
RU994CL96WDVMOB-555451;GUARDA-ROUPA CASAL MALIBU 6 PT IMBUIA E OFF WHITE;82275950;GUARDA ROUPA SOLTEIRO FLORIDA 4 PT IMBUIA E OFF WHITE;26.43822;88.52183855897906;791.83;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;OFF WHITE;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;IMBUIA;NAO INFORMADO
RU994CL96WDVMOB-555451;GUARDA-ROUPA CASAL MALIBU 6 PT IMBUIA E OFF WHITE;105113879;GUARDA ROUPA CASAL MALIBU FLEX 3 PT 4 GV IPE RUSTIC E OFF WHITE;26.296436;88.0471099139248;776.16;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;RUSTIC E OFF WHITE;NAO INFORMADO;4;3;NAO INFORMADO;IPE;NAO INFORMADO
RU994CL96WDVMOB-555451;GUARDA-ROUPA CASAL MALIBU 6 PT IMBUIA E OFF WHITE;129679404;GUARDA ROUPA CASAL 6 PORTAS 3 GAVETAS ROMA ESPRESSO MOVEIS IMBUIA OFF WHITE;25.831295;86.4897003565052;1210.52;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;OFF WHITE;NAO INFORMADO;3;6;NAO INFORMADO;MOVEIS IMBUIA;NAO INFORMADO
RU994CL96WDVMOB-555451;GUARDA-ROUPA CASAL MALIBU 6 PT IMBUIA E OFF WHITE;130575036;GUARDA ROUPA CASAL BRIZ 6 PT 6 GV NATURE E OFF WHITE;25.78342;86.3294027638151;987.42;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;NATURE E OFF WHITE;NAO INFORMADO;6;6;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
RU994CL96WDVMOB-555451;GUARDA-ROUPA CASAL MALIBU 6 PT IMBUIA E OFF WHITE;125194109;GUARDA ROUPA CASAL BARI 100 MDF 6 PT 2 GV NATURALLE E OFF WHITE;25.65189;85.88900710080668;834.32;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;NATURALLE E OFF WHITE;NAO INFORMADO;2;6;NAO INFORMADO;MDF;NAO INFORMADO
AR996CL75WCYMOB-450138;GUARDA-ROUPA CLOSET MODULADO BARCELONA DEMOLICAO;19146098;GUARDA ROUPA CLOSET MODULADO BARCELONA DEMOLICAO;25.834557;100.0;600.43;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
AR996CL75WCYMOB-450138;GUARDA-ROUPA CLOSET MODULADO BARCELONA DEMOLICAO;59899899;GUARDA ROUPA CLOSET MODULADO BARCELONA CASAL DEMOLICAO ARTEFAMOL;23.728302;91.84714102122982;702.04;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
AR996CL75WCYMOB-450138;GUARDA-ROUPA CLOSET MODULADO BARCELONA DEMOLICAO;73826202;GUARDA ROUPA CLOSET MODULADO BARCELONA E GUARDA ROUPA CLOSET MODULADO PARIS 4 GV PRETO E DEMOLICAO;22.197796;85.92288228515008;764.8;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;PRETO;NAO INFORMADO;4;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
AR996CL75WCYMOB-450138;GUARDA-ROUPA CLOSET MODULADO BARCELONA DEMOLICAO;101428555;GUARDA ROUPA CLOSET MODULADO BARCELONA E GUARDA ROUPA CLOSET MODULADO PARIS 4 GV PRETO E DEMOLICAO ARTEFAMOL;21.66701;83.86832412106003;718.17;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;PRETO;NAO INFORMADO;4;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
AR996CL75WCYMOB-450138;GUARDA-ROUPA CLOSET MODULADO BARCELONA DEMOLICAO;66154686;GUARDA ROUPA CLOSET BARCELONA 2 GAVETAS DEMOLICAO PRETO ARTEFAMOL MDP;21.549536;83.41360759543893;672.39;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;ARTEFAMOL;PRETO;NAO INFORMADO;2;NAO INFORMADO;NAO INFORMADO;MDP;NAO INFORMADO
AR996CL75WCYMOB-450138;GUARDA-ROUPA CLOSET MODULADO BARCELONA DEMOLICAO;31433812;GUARDA ROUPA CLOSET MODULADO PARIS DEMOLICAO;20.771692;80.40274118112418;667.78;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
AR996CL75WCYMOB-450138;GUARDA-ROUPA CLOSET MODULADO BARCELONA DEMOLICAO;76023630;GUARDA ROUPA CLOSET MODULADO BADORC DEMOLICAO;20.771692;80.40274118112418;736.15;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
AR996CL75WCYMOB-450138;GUARDA-ROUPA CLOSET MODULADO BARCELONA DEMOLICAO;43114867;GUARDA ROUPA CLOSET MODULADO BARCELONA PRETO;20.301075;78.58108424309347;651.63;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;PRETO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
AR996CL75WCYMOB-450138;GUARDA-ROUPA CLOSET MODULADO BARCELONA DEMOLICAO;17829580;GUARDA ROUPA CLOSET MODULADO BARCELONA BRANCO;20.301075;78.58108424309347;683.76;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;BRANCO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
AR996CL75WCYMOB-450138;GUARDA-ROUPA CLOSET MODULADO BARCELONA DEMOLICAO;64098939;GUARDA ROUPA CLOSET MODULADO BARCELONA COM 2 MESAS DE CABECEIRA PRETO DEMOLICAO ARTEFAMOL;19.791357;76.60807576456605;775.4;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;PRETO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
RU994CL45ALMMOB-952845;GUARDA-ROUPA SOLTEIRO MALIBU 4 PT 2 GV IMBUIA;113399452;GUARDA ROUPA MALIBU 8 PT 2 GV BRANCO;25.934832;100.0;889.49;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;BRANCO;NAO INFORMADO;2;8;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
RU994CL45ALMMOB-952845;GUARDA-ROUPA SOLTEIRO MALIBU 4 PT 2 GV IMBUIA;108892190;GUARDA ROUPA SOLTEIRO XANGAI 4 PT 2 GV IMBUIA;25.454733;98.14882548689732;401.86;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;4;2;NAO INFORMADO;IMBUIA;NAO INFORMADO
RU994CL45ALMMOB-952845;GUARDA-ROUPA SOLTEIRO MALIBU 4 PT 2 GV IMBUIA;103201839;GUARDA ROUPA SOLTEIRO NAIROBI 3 PT 2 GV IMBUIA;24.933458;96.13888379920873;687.09;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;2;3;NAO INFORMADO;IMBUIA;NAO INFORMADO
RU994CL45ALMMOB-952845;GUARDA-ROUPA SOLTEIRO MALIBU 4 PT 2 GV IMBUIA;113802801;GUARDA ROUPA SOLTEIRO YORK 4 PT 2 GV PRETO;24.672512;95.13272343541689;818.73;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;PRETO;NAO INFORMADO;2;4;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
RU994CL45ALMMOB-952845;GUARDA-ROUPA SOLTEIRO MALIBU 4 PT 2 GV IMBUIA;104121323;GUARDA ROUPA SOLTEIRO OREGON II 4 PT 2 GV NEVE;24.100445;92.9269370243077;529.97;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;NEVE;NAO INFORMADO;2;4;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO
RU994CL45ALMMOB-952845;GUARDA-ROUPA SOLTEIRO MALIBU 4 PT 2 GV IMBUIA;115416019; GUARDA ROUPA SOLTEIRO NAIROBI 3 PT 2 GV IMBUIA;23.249897;89.64737847540327;599.68;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;3;2;NAO INFORMADO;IMBUIA;NAO INFORMADO
RU994CL45ALMMOB-952845;GUARDA-ROUPA SOLTEIRO MALIBU 4 PT 2 GV IMBUIA;82701155;GUARDA ROUPA SOLTEIRO COM ESPELHO LORD 4 PT 2 GV AMENDOLA;23.177095;89.36666719105796;588.64;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;2;4;SIM;NAO INFORMADO;NAO INFORMADO
RU994CL45ALMMOB-952845;GUARDA-ROUPA SOLTEIRO MALIBU 4 PT 2 GV IMBUIA;74838351;GUARDA ROUPA SOLTEIRO COM ESPELHO LORD 4 PT 2 GV EBANO;23.177095;89.36666719105796;596.84;ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV;NAO INFORMADO;EBANO;NAO INFORMADO;2;4;SIM;NAO INFORMADO;NAO INFORMADO
