catalog_sku,id_product,catalog_desc,similar_desc,catalog_preco_medio,preco_medio,catalog_categoria,categoria,catalog_marca,marca,catalog_cor,cor,catalog_atributo_1,atributo_1,catalog_atributo_2,atributo_2,catalog_atributo_3,atributo_3,catalog_atributo_4,atributo_4,catalog_atributo_5,atributo_5,catalog_atributo_6,atributo_6
7898602825663,106285545,GUARDA-ROUPA CASAL COM ESPELHO 3 PORTAS DE CORRER ILHEUS PREMIUM ESPRESSO MOVEIS,GUARDA ROUPA ANJOS CASAL COM ESPELHO 3 PORTAS DE CORRER CARIOCA MOVEIS,1407.02,1299.39,GUARDA-ROUPAS,GUARDA ROUPAS,não informado,NAO INFORMADO,não informado,NAO INFORMADO,não informado,SIM,não informado,NAO INFORMADO,não informado,NAO INFORMADO,não informado,NAO INFORMADO,não informado,NAO INFORMADO,não informado,3
7898602825663,112199455,GUARDA-ROUPA CASAL COM ESPELHO 3 PORTAS DE CORRER ILHEUS PREMIUM ESPRESSO MOVEIS,GUARDA ROUPA 3 PORTAS DE CORRER COM ESPELHO CONQUISTA PREMIUM,1407.02,1284.54,GUARDA-ROUPAS,GUARDA ROUPAS,não informado,NAO INFORMADO,não informado,NAO INFORMADO,não informado,SIM,não informado,NAO INFORMADO,não informado,NAO INFORMADO,não informado,NAO INFORMADO,não informado,NAO INFORMADO,não informado,3
7898602825663,125553229,GUARDA-ROUPA CASAL COM ESPELHO 3 PORTAS DE CORRER ILHEUS PREMIUM ESPRESSO MOVEIS,GUARDA ROUPA CASAL COM ESPELHO 3 PORTAS DE CORRER ILHEUS PLUS DEMOLICAO CARIOCA MOVEIS DEMOLICAO,1407.02,1460.0,GUARDA-ROUPAS,GUARDA ROUPAS,não informado,NAO INFORMADO,não informado,NAO INFORMADO,não informado,SIM,não informado,NAO INFORMADO,não informado,NAO INFORMADO,não informado,NAO INFORMADO,não informado,NAO INFORMADO,não informado,3
7899001713445,10625375,GUARDA-ROUPA CASAL 6 PORTAS 2 GAVETAS PARIS ESPRESSO MOVEIS,GUARDA ROUPA CASAL COM ESPELHO 3 PORTAS 6 GAVETAS SPAZZIO NOVO HORIZONTE BRANCO,1599.98,1969.35,GUARDA-ROUPAS,GUARDA ROUPAS,novo horizonte,SPAZZIO NOVO HORIZONTE,marrom,BRANCO,sim,SIM,mdf,NAO INFORMADO,não informado,NAO INFORMADO,"236,4 cm x 208,2 cm x 55,5 cm",NAO INFORMADO,6,6,3,3
7899001713445,81848984,GUARDA-ROUPA CASAL 6 PORTAS 2 GAVETAS PARIS ESPRESSO MOVEIS,GUARDA ROUPA CASAL COM ESPELHO 3 PORTAS 6 GAVETAS SPAZZIO NOVO HORIZONTE CANELA OFF,1599.98,1983.9,GUARDA-ROUPAS,GUARDA ROUPAS,novo horizonte,SPAZZIO NOVO HORIZONTE,marrom,NAO INFORMADO,sim,SIM,mdf,NAO INFORMADO,não informado,NAO INFORMADO,"236,4 cm x 208,2 cm x 55,5 cm",NAO INFORMADO,6,6,3,3
7899001713445,88970882,GUARDA-ROUPA CASAL 6 PORTAS 2 GAVETAS PARIS ESPRESSO MOVEIS,GUARDA ROUPA CASAL 6 PORTAS E 6 GAVETAS C ESPELHO ROBUST PLUS BRANCO NOVO HORIZONTE,1599.98,2620.98,GUARDA-ROUPAS,GUARDA ROUPAS,novo horizonte,NOVO HORIZONTE,marrom,BRANCO,sim,SIM,mdf,NAO INFORMADO,não informado,NAO INFORMADO,"236,4 cm x 208,2 cm x 55,5 cm",NAO INFORMADO,6,6,3,6
7899001713445,96187508,GUARDA-ROUPA CASAL 6 PORTAS 2 GAVETAS PARIS ESPRESSO MOVEIS,GUARDA ROUPA CASAL COM ESPELHO 3 PORTAS 6 GAVETAS SOBERANO NOVO HORIZONTE BRANCO,1599.98,1992.13,GUARDA-ROUPAS,GUARDA ROUPAS,novo horizonte,SOBERANO NOVO HORIZONTE,marrom,BRANCO,sim,SIM,mdf,NAO INFORMADO,não informado,NAO INFORMADO,"236,4 cm x 208,2 cm x 55,5 cm",NAO INFORMADO,6,6,3,3
7899001713445,96395236,GUARDA-ROUPA CASAL 6 PORTAS 2 GAVETAS PARIS ESPRESSO MOVEIS,GUARDA ROUPA CASAL COM ESPELHO 3 PORTAS 6 GAVETAS WOOD NOVO HORIZONTE BRANCO,1599.98,1953.7,GUARDA-ROUPAS,GUARDA ROUPAS,novo horizonte,NOVO HORIZONTE,marrom,BRANCO,sim,SIM,mdf,WOOD,não informado,NAO INFORMADO,"236,4 cm x 208,2 cm x 55,5 cm",NAO INFORMADO,6,6,3,3
7899001713445,100720950,GUARDA-ROUPA CASAL 6 PORTAS 2 GAVETAS PARIS ESPRESSO MOVEIS,GUARDA ROUPA CASAL COM ESPELHO 3 PORTAS 6 GAVETAS SOBERANO NOVO HORIZONTE CUMARU CINZA,1599.98,2008.27,GUARDA-ROUPAS,GUARDA ROUPAS,novo horizonte,SOBERANO NOVO HORIZONTE,marrom,CINZA,sim,SIM,mdf,CUMARU,não informado,NAO INFORMADO,"236,4 cm x 208,2 cm x 55,5 cm",NAO INFORMADO,6,6,3,3
7899001713445,102649206,GUARDA-ROUPA CASAL 6 PORTAS 2 GAVETAS PARIS ESPRESSO MOVEIS,GUARDA ROUPA CASAL COM ESPELHO 3 PORTAS 6 GAVETAS SOLLO CUMARUGRAFITE MOVEIS NOVO HORIZONTE,1599.98,2329.21,GUARDA-ROUPAS,GUARDA ROUPAS,novo horizonte,MOVEIS NOVO HORIZONTE,marrom,CINZA,sim,SIM,mdf,NAO INFORMADO,não informado,NAO INFORMADO,"236,4 cm x 208,2 cm x 55,5 cm",NAO INFORMADO,6,6,3,3
7899001713445,102649207,GUARDA-ROUPA CASAL 6 PORTAS 2 GAVETAS PARIS ESPRESSO MOVEIS,GUARDA ROUPA CASAL COM ESPELHO 3 PORTAS 6 GAVETAS WOOD NOVO HORIZONTE CUMARU,1599.98,2096.72,GUARDA-ROUPAS,GUARDA ROUPAS,novo horizonte,NOVO HORIZONTE,marrom,NAO INFORMADO,sim,SIM,mdf,CUMARU,não informado,NAO INFORMADO,"236,4 cm x 208,2 cm x 55,5 cm",NAO INFORMADO,6,6,3,3
7899001713445,104869634,GUARDA-ROUPA CASAL 6 PORTAS 2 GAVETAS PARIS ESPRESSO MOVEIS,GUARDA ROUPA CASAL COM ESPELHO 3 PORTAS 6 GAVETAS SOBERANO NOVO HORIZONTE CUMARU,1599.98,2093.47,GUARDA-ROUPAS,GUARDA ROUPAS,novo horizonte,SOBERANO NOVO HORIZONTE,marrom,NAO INFORMADO,sim,SIM,mdf,CUMARU,não informado,NAO INFORMADO,"236,4 cm x 208,2 cm x 55,5 cm",NAO INFORMADO,6,6,3,3
7899001713445,109901634,GUARDA-ROUPA CASAL 6 PORTAS 2 GAVETAS PARIS ESPRESSO MOVEIS,GUARDA ROUPA CASAL COM ESPELHO 3 PORTAS 6 GAVETAS SOBERANO NOVO HORIZONTE CUMARU FENDI,1599.98,1489.97,GUARDA-ROUPAS,GUARDA ROUPAS,novo horizonte,SOBERANO NOVO HORIZONTE,marrom,NAO INFORMADO,sim,SIM,mdf,CUMARU FENDI,não informado,NAO INFORMADO,"236,4 cm x 208,2 cm x 55,5 cm",NAO INFORMADO,6,6,3,3
7908161530677,96253402,"GUARDA-ROUPA CASAL COM ESPELHO 3 PORTAS 4 GAVETAS 188,5CM VIENA YESCASA",RACK COM PAINEL PARA TV ATE 85 POLEGADAS 3 GAVETAS COM LED E PES REQUINTE CLEAN GELIUS MOVEIS MARROMLEOFF WHITE,2199.98,1594.95,RACKS COM PAINEL,RACKS COM PAINEIS,gelius móveis,GELIUS MOVEIS,natural,NAO INFORMADO,não informado,NAO INFORMADO,mdf/mdp,NAO INFORMADO,sim,NAO INFORMADO,250 cm x 229 cm x 35 cm,NAO INFORMADO,3,3,não informado,NAO INFORMADO
7908161530677,96625771,"GUARDA-ROUPA CASAL COM ESPELHO 3 PORTAS 4 GAVETAS 188,5CM VIENA YESCASA",RACK COM PAINEL PARA TV ATE 85 POLEGADAS LED 3 GAVETAS COM PES NOBRE CLEAN GELIUS MOVEIS MARROMLEOFF WHITE,2199.98,1929.14,RACKS COM PAINEL,RACKS COM PAINEIS,gelius móveis,GELIUS MOVEIS,natural,MARROM BRANCO,não informado,NAO INFORMADO,mdf/mdp,NAO INFORMADO,sim,SIM,250 cm x 229 cm x 35 cm,NAO INFORMADO,3,3,não informado,NAO INFORMADO
7908161530677,97339060,"GUARDA-ROUPA CASAL COM ESPELHO 3 PORTAS 4 GAVETAS 188,5CM VIENA YESCASA",RACK COM PAINEL PARA TV ATE 85 POLEGADAS 3 GAVETAS COM LED E RODIZIOS REQUINTE CLEAN GELIUS MOVEIS MARROMLEOFF WHITE,2199.98,1594.95,RACKS COM PAINEL,RACKS COM PAINEIS,gelius móveis,REQUINTE CLEAN GELIUS MOVEIS,natural,MARROM BRANCO,não informado,NAO INFORMADO,mdf/mdp,NAO INFORMADO,sim,NAO INFORMADO,250 cm x 229 cm x 35 cm,NAO INFORMADO,3,3,não informado,NAO INFORMADO
7908161530677,97992749,"GUARDA-ROUPA CASAL COM ESPELHO 3 PORTAS 4 GAVETAS 188,5CM VIENA YESCASA",RACK COM PAINEL PARA TV ATE 85 POLEGADAS LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS MARROMLEOFF WHITE,2199.98,2023.16,RACKS COM PAINEL,RACKS COM PAINEIS,gelius móveis,GELIUS MOVEIS,natural,MARROM,não informado,NAO INFORMADO,mdf/mdp,NAO INFORMADO,sim,NAO INFORMADO,250 cm x 229 cm x 35 cm,NAO INFORMADO,3,3,não informado,NAO INFORMADO
7908161530677,104195622,"GUARDA-ROUPA CASAL COM ESPELHO 3 PORTAS 4 GAVETAS 188,5CM VIENA YESCASA",RACK COM PAINEL RIPADO PARA TV ATE 75 POLEGADAS LED 3 GAVETAS COM PES 230CM NOBRE GELIUS NATURALE,2199.98,1274.35,RACKS COM PAINEL,RACKS COM PAINEIS,gelius móveis,NAO INFORMADO,natural,NATURAL,não informado,NAO INFORMADO,mdf/mdp,NAO INFORMADO,sim,SIM,250 cm x 229 cm x 35 cm,230CM,3,3,não informado,NAO INFORMADO
7908161530677,111704550,"GUARDA-ROUPA CASAL COM ESPELHO 3 PORTAS 4 GAVETAS 188,5CM VIENA YESCASA",RACK COM PAINEL PARA TV ATE 85 POLEGADAS LED 3 GAVETAS COM PES NOBRE CLEAN GELIUS MOVEIS NATURALEOFF WHITE,2199.98,1547.72,RACKS COM PAINEL,RACKS COM PAINEIS,gelius móveis,NAO INFORMADO,natural,NATURAL BRANCO,não informado,NAO INFORMADO,mdf/mdp,NAO INFORMADO,sim,SIM,250 cm x 229 cm x 35 cm,NAO INFORMADO,3,3,não informado,NAO INFORMADO
7908161530677,112002079,"GUARDA-ROUPA CASAL COM ESPELHO 3 PORTAS 4 GAVETAS 188,5CM VIENA YESCASA",RACK COM PAINEL RIPADO PARA TV ATE 85 POLEGADAS LED 3 GAVETAS COM RODIZIOS 230CM NATURALE,2199.98,2413.38,RACKS COM PAINEL,RACKS COM PAINEIS,gelius móveis,NAO INFORMADO,natural,NATURAL,não informado,NAO INFORMADO,mdf/mdp,NAO INFORMADO,sim,NAO INFORMADO,250 cm x 229 cm x 35 cm,230CM,3,3,não informado,NAO INFORMADO
7908161530677,114104643,"GUARDA-ROUPA CASAL COM ESPELHO 3 PORTAS 4 GAVETAS 188,5CM VIENA YESCASA",ESTANTE HOME RIPADA PARA TV ATE 85 POLEGADAS COM LED 3 GAVETAS NOBRE CLEAN GELIUS MOVEIS MARROMLE,2199.98,1534.96,RACKS COM PAINEL,ESTANTES,gelius móveis,GELIUS MOVEIS,natural,MARROM,não informado,NAO INFORMADO,mdf/mdp,NAO INFORMADO,sim,NAO INFORMADO,250 cm x 229 cm x 35 cm,NAO INFORMADO,3,3,não informado,NAO INFORMADO
7908161530677,134529983,"GUARDA-ROUPA CASAL COM ESPELHO 3 PORTAS 4 GAVETAS 188,5CM VIENA YESCASA",RACK COM PAINEL RIPADO PARA TV ATE 85 POLEGADAS LED 3 GAVETAS COM RODIZIOS 230CM NATURALE 100 MDF,2199.98,2163.6,RACKS COM PAINEL,RACKS COM PAINEIS,gelius móveis,NAO INFORMADO,natural,NATURAL,não informado,NAO INFORMADO,mdf/mdp,MDF,sim,SIM,250 cm x 229 cm x 35 cm,230CM,3,3,não informado,NAO INFORMADO
7908161530677,134656410,"GUARDA-ROUPA CASAL COM ESPELHO 3 PORTAS 4 GAVETAS 188,5CM VIENA YESCASA",RACK COM PAINEL RIPADO PARA TV ATE 75 POLEGADAS LED 3 GAVETAS COM PES 230CM NOBRE GELIUS 100 MDF,2199.98,2211.18,RACKS COM PAINEL,RACKS COM PAINEIS,gelius móveis,GELIUS 100,natural,NAO INFORMADO,não informado,NAO INFORMADO,mdf/mdp,MDF,sim,SIM,250 cm x 229 cm x 35 cm,230CM,3,3,não informado,NAO INFORMADO
7908167227984,72135560,GUARDA ROUPA CASAL 3 PORTAS 1 ESPELHO 100% MDF LONDON YESCASA,GUARDA ROUPA CASAL 3 PORTAS COM ESPELHO 4 GAVETAS 100 MDF LONDON YESCASA BRANCO,1159.98,2008.83,GUARDA-ROUPAS,GUARDA ROUPAS,espresso móveis,YESCASA,branco,BRANCO,não informado,SIM,mdp,MDF,sim,NAO INFORMADO,237 cm x 205 cm x 47 cm,NAO INFORMADO,4,4,8,3
7908167227984,75780840,GUARDA ROUPA CASAL 3 PORTAS 1 ESPELHO 100% MDF LONDON YESCASA,GUARDA ROUPA CASAL COM ESPELHO 3 PORTAS 4 GAVETAS 100 MDF LONDON YESCASA BRANCO,1159.98,1752.53,GUARDA-ROUPAS,GUARDA ROUPAS,espresso móveis,YESCASA,branco,BRANCO,não informado,SIM,mdp,MDF,sim,NAO INFORMADO,237 cm x 205 cm x 47 cm,NAO INFORMADO,4,4,8,3
7908167227984,77232678,GUARDA ROUPA CASAL 3 PORTAS 1 ESPELHO 100% MDF LONDON YESCASA,GUARDA ROUPA CASAL 3 PORTAS 4 GAVETAS 100 MDF LONDON YESCASA BRANCO,1159.98,1569.42,GUARDA-ROUPAS,GUARDA ROUPAS,espresso móveis,YESCASA,branco,BRANCO,não informado,NAO INFORMADO,mdp,MDF,sim,NAO INFORMADO,237 cm x 205 cm x 47 cm,NAO INFORMADO,4,4,8,3
7908167227984,88677811,GUARDA ROUPA CASAL 3 PORTAS 1 ESPELHO 100% MDF LONDON YESCASA,GUARDA ROUPA CASAL 6 PORTAS 8 GAVETAS PORTUGAL ESPRESSO MOVEIS CINAMOMOOFF WHITE,1159.98,1091.42,GUARDA-ROUPAS,GUARDA ROUPAS,espresso móveis,ESPRESSO MOVEIS,branco,MARROM BRANCO,não informado,NAO INFORMADO,mdp,NAO INFORMADO,sim,NAO INFORMADO,237 cm x 205 cm x 47 cm,NAO INFORMADO,4,8,8,6
7908167227984,95354630,GUARDA ROUPA CASAL 3 PORTAS 1 ESPELHO 100% MDF LONDON YESCASA,GUARDA ROUPA CASAL 3 PORTAS 4 GAVETAS COM 8 PES TAIFA ESPRESSO MOVEIS CINAMOMOOFF WHITE,1159.98,1315.78,GUARDA-ROUPAS,GUARDA ROUPAS,espresso móveis,ESPRESSO MOVEIS,branco,MARROM BRANCO,não informado,NAO INFORMADO,mdp,NAO INFORMADO,sim,SIM,237 cm x 205 cm x 47 cm,NAO INFORMADO,4,4,8,3
7908167227984,99829164,GUARDA ROUPA CASAL 3 PORTAS 1 ESPELHO 100% MDF LONDON YESCASA,GUARDA ROUPA CASAL 3 PORTAS 1 ESPELHO 100 MDF LONDON YESCASA AMENDOLA TOUCHOFF WHITE,1159.98,1540.14,GUARDA-ROUPAS,GUARDA ROUPAS,espresso móveis,YESCASA AMENDOLA TOUCHOFF,branco,BRANCO,não informado,SIM,mdp,MDF,sim,NAO INFORMADO,237 cm x 205 cm x 47 cm,NAO INFORMADO,4,NAO INFORMADO,8,3
7908167227984,103084116,GUARDA ROUPA CASAL 3 PORTAS 1 ESPELHO 100% MDF LONDON YESCASA,GUARDA ROUPA CASAL 8 PORTAS 4 GAVETAS COM PES PARIS ESPRESSO MOVEIS PRETO ESPRESSO MOVEIS,1159.98,959.76,GUARDA-ROUPAS,GUARDA ROUPAS,espresso móveis,ESPRESSO MOVEIS,branco,PRETO,não informado,NAO INFORMADO,mdp,NAO INFORMADO,sim,SIM,237 cm x 205 cm x 47 cm,NAO INFORMADO,4,4,8,8
7908167227984,103265317,GUARDA ROUPA CASAL 3 PORTAS 1 ESPELHO 100% MDF LONDON YESCASA,GUARDA ROUPA CASAL 3 PORTAS 1 ESPELHO 100 MDF LONDON YESCASA BRANCO YESCASA,1159.98,1445.33,GUARDA-ROUPAS,GUARDA ROUPAS,espresso móveis,YESCASA,branco,BRANCO,não informado,SIM,mdp,MDF,sim,NAO INFORMADO,237 cm x 205 cm x 47 cm,NAO INFORMADO,4,NAO INFORMADO,8,3
7908167227984,103324502,GUARDA ROUPA CASAL 3 PORTAS 1 ESPELHO 100% MDF LONDON YESCASA,GUARDA ROUPA CASAL 6 PORTAS 2 GAVETAS SANTAREM ESPRESSO MOVEIS MARROCOSOFF WHITE,1159.98,719.76,GUARDA-ROUPAS,GUARDA ROUPAS,espresso móveis,ESPRESSO MOVEIS,branco,BRANCO,não informado,NAO INFORMADO,mdp,NAO INFORMADO,sim,NAO INFORMADO,237 cm x 205 cm x 47 cm,NAO INFORMADO,4,2,8,6
7908167227984,125245016,GUARDA ROUPA CASAL 3 PORTAS 1 ESPELHO 100% MDF LONDON YESCASA,GUARDA ROUPA 6 PORTAS 4 GAVETAS PARIS ESPRESSO MOVEIS CINAMOMOOFF WHITE,1159.98,1004.02,GUARDA-ROUPAS,GUARDA ROUPAS,espresso móveis,ESPRESSO MOVEIS,branco,MARROM BRANCO,não informado,NAO INFORMADO,mdp,NAO INFORMADO,sim,NAO INFORMADO,237 cm x 205 cm x 47 cm,NAO INFORMADO,4,4,8,6
